Isolate K_2 K_3 K_4 K_5 K_6 K_7 K_8 K_9 K_10 K_11 K_12 K_13 K_14 K_15 K_16 K_17 K_18 K_19 K_20 K_21 K_22 K_23 K_24 K_25 K_26 K_27 K_28 K_29 K_30 K_31 K_32 K_33 K_34 K_35 K_36 K_37 K_38 K_39 K_40 K_41 K_42 K_43 K_44 K_45 K_46 K_47 K_48 K_49 K_50
11679_8#74 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
11679_8#75 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 19 20 21 22 23 23 24 24 24 25 25 26 26 27 28 29 30 30 31 31 32 32 33 34 34 34 34 34 34 35 35 36
11679_8#76 1 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
11679_8#77 2 2 3 3 5 5 6 7 7 7 7 7 7 7 7 7 7 7 7 7 8 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
11679_8#78 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11679_8#79 1 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
11679_8#8 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 15 15 15 16 17 18 19 19 19 19 19 20 20 21 21 21 22 23 24 24 25 25 25 25 25 25 25 25 25 25 25 26 26 27
11679_8#80 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 19 20 21 22 23 23 24 24 24 25 25 26 26 27 28 29 30 30 31 31 32 32 33 34 34 34 34 34 34 35 35 36
11679_8#81 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 14 14 14 14 14 14 15 15 15 15 16 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17
11679_8#82 2 2 3 3 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
11679_8#83 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11679_8#84 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
11679_8#85 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
11679_8#86 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
11679_8#87 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
11679_8#88 2 2 3 3 5 5 6 7 7 7 9 9 9 9 9 9 9 9 10 10 11 12 12 12 12 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
11679_8#89 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11679_8#9 2 2 3 3 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
11679_8#90 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 15 15 15 16 17 18 19 19 19 19 19 20 20 21 21 21 22 23 24 24 25 25 25 25 25 25 25 25 25 25 25 26 26 27
11679_8#91 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 24 25 26 26 27 27 28 28 29 30 31 32 32 33 33 34 35 36 37 37 37 37 37 37 38 38 39
11679_8#92 1 3 4 5 6 7 8 9 10 10 11 11 11 12 14 14 14 14 15 15 16 17 17 17 17 17 17 17 18 18 18 19 20 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 22
11679_8#93 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 24 25 26 26 27 27 28 28 29 30 31 32 32 33 33 34 35 36 37 37 37 37 37 37 38 38 39
11679_8#94 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11679_8#95 1 3 4 4 4 6 7 8 8 8 8 8 8 8 8 8 8 8 9 9 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
11679_8#96 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_3#1 2 2 3 3 5 5 6 7 7 7 9 9 9 9 9 9 9 9 10 10 11 12 12 12 12 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
11791_3#10 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 8 8 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
11791_3#11 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 8 8 9 9 9 9 9 9 9 9 9 9 9 18 19 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 21
11791_3#12 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_3#13 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
11791_3#14 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 19 20 21 22 23 23 24 24 24 25 25 26 26 27 28 29 30 30 31 31 32 32 33 34 34 34 34 34 34 35 35 36
11791_3#15 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
11791_3#16 1 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
11791_3#17 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 14 14 14 14 14 14 15 29 30 31 32 33 33 34 34 35 36 37 38 38 38 38 38 38 39 39 40
11791_3#18 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 24 25 26 26 27 27 28 28 29 30 31 32 32 33 33 34 35 36 37 37 37 37 37 37 38 38 39
11791_3#19 1 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
11791_3#2 1 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
11791_3#20 2 2 3 3 5 5 6 7 7 7 9 9 9 9 9 9 9 9 10 10 11 12 12 12 12 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
11791_3#21 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_3#22 1 3 4 5 6 7 8 9 10 10 11 11 14 15 16 17 18 18 19 20 21 22 22 23 23 23 24 24 25 25 26 27 28 29 29 30 30 31 31 32 33 33 33 33 33 33 34 34 35
11791_3#23 1 3 4 5 6 7 8 9 10 10 11 11 14 15 16 17 18 18 19 20 21 22 22 23 23 23 24 24 25 25 26 27 28 29 29 30 30 31 31 32 33 33 33 33 33 33 34 34 35
11791_3#24 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_3#25 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 14 14 14 14 14 14 15 15 15 15 16 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17
11791_3#26 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
11791_3#27 2 2 3 3 5 5 6 7 7 7 7 7 7 7 7 7 7 7 7 7 8 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
11791_3#28 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 19 20 21 22 23 23 24 24 24 25 25 26 26 27 28 29 30 30 31 31 32 32 33 34 34 34 34 34 34 35 35 36
11791_3#29 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 14 14 14 14 14 14 15 15 15 15 16 17 17 17 17 17 17 17 17 43 44 45 46 46 47 47 48
11791_3#3 1 3 4 5 6 7 8 9 10 10 11 11 11 12 14 14 14 14 15 15 16 17 17 20 20 20 21 21 22 22 22 23 24 25 25 26 26 26 34 35 36 36 36 36 36 36 37 37 38
11791_3#30 2 2 3 3 5 5 6 7 7 7 9 9 9 9 9 9 9 9 10 10 11 12 12 12 12 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
11791_3#31 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 15 15 15 16 17 18 19 19 19 19 19 20 20 21 21 21 22 23 24 24 25 25 25 25 25 25 25 25 25 25 25 26 26 27
11791_3#32 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
11791_3#33 2 2 3 3 5 5 6 7 7 7 7 7 7 7 7 7 7 7 7 7 8 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
11791_3#34 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_3#35 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11791_3#36 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_3#37 2 2 3 3 5 5 6 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
11791_3#38 2 2 3 3 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
11791_3#39 1 3 4 5 6 7 8 9 10 10 11 11 14 15 16 17 18 18 19 20 21 22 22 23 23 23 24 24 25 25 26 27 28 29 29 30 30 31 31 32 33 33 33 33 33 33 34 34 35
11791_3#4 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 15 15 15 16 17 18 19 19 19 19 19 20 20 21 21 21 22 23 24 24 25 25 25 25 25 25 25 25 25 25 25 26 26 27
11791_3#40 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_3#41 1 3 4 5 6 7 8 9 10 10 11 11 14 15 16 17 18 18 19 20 21 22 22 23 23 23 24 24 25 25 26 27 28 29 29 30 30 31 31 32 33 33 33 33 33 33 34 34 35
11791_3#42 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_3#43 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
11791_3#44 1 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
11791_3#45 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
11791_3#46 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 14 14 14 14 18 18 19 19 19 20 21 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 23
11791_3#47 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 15 15 15 16 17 18 19 19 19 19 19 20 20 21 21 21 22 23 24 24 25 25 25 25 25 25 25 25 25 25 25 26 26 27
11791_3#48 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_3#49 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
11791_3#5 2 2 3 3 5 5 6 7 7 7 9 9 9 9 9 9 9 9 10 10 11 12 12 12 12 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
11791_3#50 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
11791_3#51 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
11791_3#52 1 3 4 4 4 6 7 8 8 11 12 13 13 14 15 16 17 17 18 19 20 21 21 22 22 22 23 23 24 24 24 25 26 27 27 28 28 28 28 29 29 29 29 29 29 29 30 30 31
11791_3#53 1 3 4 4 4 6 7 8 8 8 8 8 8 8 8 8 16 16 17 18 19 20 20 21 21 21 22 22 23 23 23 24 25 26 26 27 27 27 27 28 28 28 28 28 28 28 29 49 50
11791_3#54 1 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
11791_3#55 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
11791_3#56 2 2 3 3 5 5 6 7 7 7 7 7 7 7 7 7 7 7 7 7 8 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
11791_3#57 2 2 3 3 5 5 6 7 7 7 9 9 9 9 9 9 9 9 10 10 11 12 12 12 12 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
11791_3#58 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
11791_3#59 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 15 15 15 16 17 18 19 19 19 19 19 20 20 21 21 21 22 23 24 24 25 25 25 25 25 25 25 25 25 25 25 26 26 27
11791_3#6 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 19 20 21 22 23 23 24 24 24 25 25 26 26 27 28 29 30 30 31 31 32 32 33 34 34 34 34 34 34 35 35 36
11791_3#60 2 2 3 3 5 5 6 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
11791_3#61 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
11791_3#62 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
11791_3#63 1 3 4 4 4 4 4 5 9 9 10 10 10 10 10 10 10 10 11 11 12 13 13 13 13 13 13 13 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
11791_3#64 1 3 4 5 6 7 8 9 10 10 11 11 11 12 14 14 14 14 15 15 16 17 17 17 17 17 17 17 18 18 18 19 20 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 22
11791_3#65 1 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
11791_3#66 1 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
11791_3#67 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
11791_3#68 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 19 20 21 22 23 23 24 24 24 25 25 26 26 27 28 29 30 30 31 31 32 32 33 34 34 34 34 34 34 35 35 36
11791_3#69 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
11791_3#7 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_3#70 1 3 4 4 4 6 7 8 8 8 8 12 12 13 13 13 13 13 14 14 15 16 16 16 16 16 16 16 17 17 17 17 18 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 20
11791_3#71 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 14 14 14 14 14 14 15 15 15 15 16 17 17 17 17 17 17 17 17 17 42 42 42 42 43 43 44
11791_3#72 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 19 20 21 22 23 23 24 24 24 25 25 26 26 27 28 29 30 30 31 31 32 32 33 34 34 34 34 34 34 35 35 36
11791_3#73 2 2 3 3 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
11791_3#74 2 2 3 3 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
11791_3#75 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_3#76 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 24 25 26 26 27 27 28 28 29 30 31 32 32 33 33 34 35 36 37 37 37 37 37 37 38 38 39
11791_3#77 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_3#78 2 2 3 3 5 5 6 7 7 7 9 9 9 9 9 9 9 9 10 10 11 12 12 12 12 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
11791_3#79 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 14 14 14 14 14 14 15 15 15 15 16 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17
11791_3#8 2 2 3 3 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
11791_3#80 1 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
11791_3#81 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
11791_3#82 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11791_3#83 1 3 4 4 4 4 4 5 9 9 10 10 10 10 10 10 10 10 11 11 12 13 13 13 13 13 13 13 14 14 14 14 14 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
11791_3#84 2 2 3 3 5 5 6 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
11791_3#85 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
11791_3#86 2 2 3 3 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
11791_3#87 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 19 20 21 22 23 23 24 24 24 25 25 26 26 27 28 29 30 30 31 31 32 32 33 34 34 34 34 34 34 35 35 36
11791_3#88 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
11791_3#89 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_3#9 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
11791_3#90 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 19 20 21 22 23 23 24 24 24 25 25 26 26 27 28 29 30 30 31 31 32 32 33 34 34 34 34 34 34 35 35 36
11791_3#91 2 2 3 3 5 5 6 7 7 7 7 7 7 7 7 7 7 7 7 7 8 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
11791_3#92 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
11791_3#93 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11791_3#94 1 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 23 23 23 23 23 23 23 23 23 23 23 23 23 24
11791_3#95 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 24 25 26 26 27 27 28 28 29 30 31 32 32 33 33 34 35 36 37 37 37 37 37 37 38 38 39
11791_3#96 2 2 3 3 5 5 6 7 7 7 9 9 9 9 9 9 9 9 10 10 11 12 12 12 12 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
11791_6#1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
11791_6#10 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_6#11 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
11791_6#12 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 14 14 14 14 14 14 15 29 30 31 32 33 33 34 34 35 36 37 38 38 38 38 38 38 39 39 40
11791_6#13 2 2 3 3 5 5 6 7 7 7 9 9 9 9 9 9 9 9 10 10 11 12 12 12 12 12 12 12 13 13 13 13 13 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
11791_6#14 1 3 4 4 4 6 7 8 8 8 8 12 12 13 13 13 13 13 14 14 15 16 16 16 16 16 16 16 17 17 17 17 18 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 20
11791_6#15 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
11791_6#16 1 3 4 5 6 7 8 9 10 10 11 11 11 12 12 12 12 12 13 13 14 15 15 15 15 15 15 15 16 16 16 16 17 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
11791_6#17 2 2 3 3 5 5 6 7 7 7 7 7 7 11 11 11 11 11 12 12 13 14 24 25 26 26 27 27 28 28 29 30 31 32 32 33 33 34 35 36 37 37 37 37 37 37 38 38 39
11791_6#18 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 7 7 7 7 7 7 7 7 25 26 27 28 28 29 29 30 30 31 31 31 31 31 31 31 32 32 33
