Isolates,Level 1
6983_6#48_S_pneumoniae_Spanish_23F.dna,12
6983_7#49_S_pneumoniae_Spanish_23F.dna,14
6983_7#50_S_pneumoniae_Spanish_23F.dna,13
6983_7#51_S_pneumoniae_Spanish_23F.dna,8
6983_7#52_S_pneumoniae_Spanish_23F.dna,14
6983_7#53_S_pneumoniae_Spanish_23F.dna,4
6983_7#54_S_pneumoniae_Spanish_23F.dna,29
6983_7#55_S_pneumoniae_Spanish_23F.dna,29
6983_7#56_S_pneumoniae_Spanish_23F.dna,29
6983_7#57_S_pneumoniae_Spanish_23F.dna,3
6983_7#58_S_pneumoniae_Spanish_23F.dna,10
6983_7#59_S_pneumoniae_Spanish_23F.dna,27
6983_7#60_S_pneumoniae_Spanish_23F.dna,20
6983_7#61_S_pneumoniae_Spanish_23F.dna,29
6983_7#62_S_pneumoniae_Spanish_23F.dna,5
6983_7#63_S_pneumoniae_Spanish_23F.dna,7
6983_7#64_S_pneumoniae_Spanish_23F.dna,29
6983_7#65_S_pneumoniae_Spanish_23F.dna,29
6983_7#66_S_pneumoniae_Spanish_23F.dna,13
6983_7#67_S_pneumoniae_Spanish_23F.dna,27
6983_7#68_S_pneumoniae_Spanish_23F.dna,1
6983_7#69_S_pneumoniae_Spanish_23F.dna,32
6983_7#70_S_pneumoniae_Spanish_23F.dna,9
6983_7#71_S_pneumoniae_Spanish_23F.dna,1
6983_7#72_S_pneumoniae_Spanish_23F.dna,32
6983_8#73_S_pneumoniae_Spanish_23F.dna,4
6983_8#74_S_pneumoniae_Spanish_23F.dna,20
6983_8#75_S_pneumoniae_Spanish_23F.dna,9
6983_8#76_S_pneumoniae_Spanish_23F.dna,7
6983_8#77_S_pneumoniae_Spanish_23F.dna,13
6983_8#78_S_pneumoniae_Spanish_23F.dna,10
6983_8#79_S_pneumoniae_Spanish_23F.dna,29
6983_8#80_S_pneumoniae_Spanish_23F.dna,13
6983_8#81_S_pneumoniae_Spanish_23F.dna,27
6983_8#82_S_pneumoniae_Spanish_23F.dna,29
6983_8#83_S_pneumoniae_Spanish_23F.dna,29
6983_8#84_S_pneumoniae_Spanish_23F.dna,29
6983_8#85_S_pneumoniae_Spanish_23F.dna,29
6983_8#86_S_pneumoniae_Spanish_23F.dna,23
6983_8#87_S_pneumoniae_Spanish_23F.dna,29
6983_8#88_S_pneumoniae_Spanish_23F.dna,29
6983_8#89_S_pneumoniae_Spanish_23F.dna,2
6983_8#90_S_pneumoniae_Spanish_23F.dna,22
6983_8#91_S_pneumoniae_Spanish_23F.dna,28
6983_8#92_S_pneumoniae_Spanish_23F.dna,28
6983_8#93_S_pneumoniae_Spanish_23F.dna,6
6983_8#94_S_pneumoniae_Spanish_23F.dna,29
6983_8#95_S_pneumoniae_Spanish_23F.dna,7
6983_8#96_S_pneumoniae_Spanish_23F.dna,6
7004_5#10_S_pneumoniae_Spanish_23F.dna,10
7004_5#11_S_pneumoniae_Spanish_23F.dna,13
7004_5#1_S_pneumoniae_Spanish_23F.dna,13
7004_5#12_S_pneumoniae_Spanish_23F.dna,9
7004_5#13_S_pneumoniae_Spanish_23F.dna,14
7004_5#14_S_pneumoniae_Spanish_23F.dna,11
7004_5#15_S_pneumoniae_Spanish_23F.dna,18
7004_5#16_S_pneumoniae_Spanish_23F.dna,17
7004_5#17_S_pneumoniae_Spanish_23F.dna,3
7004_5#18_S_pneumoniae_Spanish_23F.dna,13
7004_5#19_S_pneumoniae_Spanish_23F.dna,15
7004_5#20_S_pneumoniae_Spanish_23F.dna,29
7004_5#21_S_pneumoniae_Spanish_23F.dna,13
7004_5#2_S_pneumoniae_Spanish_23F.dna,6
7004_5#22_S_pneumoniae_Spanish_23F.dna,29
7004_5#23_S_pneumoniae_Spanish_23F.dna,25
7004_5#24_S_pneumoniae_Spanish_23F.dna,9
7004_5#3_S_pneumoniae_Spanish_23F.dna,22
7004_5#4_S_pneumoniae_Spanish_23F.dna,22
7004_5#5_S_pneumoniae_Spanish_23F.dna,6
7004_5#6_S_pneumoniae_Spanish_23F.dna,23
7004_5#7_S_pneumoniae_Spanish_23F.dna,18
7004_5#8_S_pneumoniae_Spanish_23F.dna,10
7004_5#9_S_pneumoniae_Spanish_23F.dna,10
7004_6#25_S_pneumoniae_Spanish_23F.dna,16
7004_6#26_S_pneumoniae_Spanish_23F.dna,10
7004_6#27_S_pneumoniae_Spanish_23F.dna,11
7004_6#28_S_pneumoniae_Spanish_23F.dna,7
7004_6#29_S_pneumoniae_Spanish_23F.dna,29
7004_6#30_S_pneumoniae_Spanish_23F.dna,31
7004_6#31_S_pneumoniae_Spanish_23F.dna,20
7004_6#32_S_pneumoniae_Spanish_23F.dna,22
7004_6#33_S_pneumoniae_Spanish_23F.dna,14
7004_6#34_S_pneumoniae_Spanish_23F.dna,6
7004_6#35_S_pneumoniae_Spanish_23F.dna,29
7004_6#36_S_pneumoniae_Spanish_23F.dna,29
7004_6#37_S_pneumoniae_Spanish_23F.dna,10
7004_6#38_S_pneumoniae_Spanish_23F.dna,27
7004_6#39_S_pneumoniae_Spanish_23F.dna,13
7004_6#40_S_pneumoniae_Spanish_23F.dna,22
7004_6#41_S_pneumoniae_Spanish_23F.dna,22
7004_6#42_S_pneumoniae_Spanish_23F.dna,14
7004_6#43_S_pneumoniae_Spanish_23F.dna,31
7004_6#44_S_pneumoniae_Spanish_23F.dna,26
7004_6#45_S_pneumoniae_Spanish_23F.dna,29
7004_6#46_S_pneumoniae_Spanish_23F.dna,29
7004_6#47_S_pneumoniae_Spanish_23F.dna,29
7004_6#48_S_pneumoniae_Spanish_23F.dna,27
7004_7#49_S_pneumoniae_Spanish_23F.dna,27
7004_7#50_S_pneumoniae_Spanish_23F.dna,13
7004_7#51_S_pneumoniae_Spanish_23F.dna,13
7004_7#52_S_pneumoniae_Spanish_23F.dna,14
7004_7#53_S_pneumoniae_Spanish_23F.dna,27
7004_7#54_S_pneumoniae_Spanish_23F.dna,26
7004_7#55_S_pneumoniae_Spanish_23F.dna,13
7004_7#56_S_pneumoniae_Spanish_23F.dna,20
7004_7#57_S_pneumoniae_Spanish_23F.dna,1
7004_7#58_S_pneumoniae_Spanish_23F.dna,16
7004_7#59_S_pneumoniae_Spanish_23F.dna,25
7004_7#60_S_pneumoniae_Spanish_23F.dna,6
7004_7#61_S_pneumoniae_Spanish_23F.dna,26
7004_7#62_S_pneumoniae_Spanish_23F.dna,26
7004_7#63_S_pneumoniae_Spanish_23F.dna,29
7004_7#64_S_pneumoniae_Spanish_23F.dna,29
7004_7#65_S_pneumoniae_Spanish_23F.dna,17
7004_7#66_S_pneumoniae_Spanish_23F.dna,13
7004_7#67_S_pneumoniae_Spanish_23F.dna,2
7004_7#68_S_pneumoniae_Spanish_23F.dna,14
7004_7#69_S_pneumoniae_Spanish_23F.dna,13
7004_7#70_S_pneumoniae_Spanish_23F.dna,14
7004_7#71_S_pneumoniae_Spanish_23F.dna,13
7004_7#72_S_pneumoniae_Spanish_23F.dna,29
7004_8#73_S_pneumoniae_Spanish_23F.dna,18
7004_8#74_S_pneumoniae_Spanish_23F.dna,11
7004_8#75_S_pneumoniae_Spanish_23F.dna,6
7004_8#76_S_pneumoniae_Spanish_23F.dna,27
7004_8#77_S_pneumoniae_Spanish_23F.dna,29
7004_8#78_S_pneumoniae_Spanish_23F.dna,14
7004_8#79_S_pneumoniae_Spanish_23F.dna,21
7004_8#80_S_pneumoniae_Spanish_23F.dna,21
7004_8#81_S_pneumoniae_Spanish_23F.dna,13
7004_8#82_S_pneumoniae_Spanish_23F.dna,11
7004_8#83_S_pneumoniae_Spanish_23F.dna,3
7004_8#84_S_pneumoniae_Spanish_23F.dna,22
7004_8#85_S_pneumoniae_Spanish_23F.dna,9
7004_8#86_S_pneumoniae_Spanish_23F.dna,27
7004_8#87_S_pneumoniae_Spanish_23F.dna,26
7004_8#88_S_pneumoniae_Spanish_23F.dna,29
7004_8#89_S_pneumoniae_Spanish_23F.dna,26
7004_8#90_S_pneumoniae_Spanish_23F.dna,18
7004_8#91_S_pneumoniae_Spanish_23F.dna,29
7004_8#92_S_pneumoniae_Spanish_23F.dna,14
7004_8#93_S_pneumoniae_Spanish_23F.dna,10
7004_8#94_S_pneumoniae_Spanish_23F.dna,29
7004_8#95_S_pneumoniae_Spanish_23F.dna,11
7004_8#96_S_pneumoniae_Spanish_23F.dna,20
7011_3#10_S_pneumoniae_Spanish_23F.dna,14
7011_3#11_S_pneumoniae_Spanish_23F.dna,6
7011_3#1_S_pneumoniae_Spanish_23F.dna,2
7011_3#12_S_pneumoniae_Spanish_23F.dna,23
7011_3#13_S_pneumoniae_Spanish_23F.dna,31
7011_3#14_S_pneumoniae_Spanish_23F.dna,29
7011_3#15_S_pneumoniae_Spanish_23F.dna,29
7011_3#16_S_pneumoniae_Spanish_23F.dna,29
7011_3#17_S_pneumoniae_Spanish_23F.dna,29
7011_3#18_S_pneumoniae_Spanish_23F.dna,20
7011_3#19_S_pneumoniae_Spanish_23F.dna,29
7011_3#20_S_pneumoniae_Spanish_23F.dna,26
7011_3#21_S_pneumoniae_Spanish_23F.dna,22
7011_3#2_S_pneumoniae_Spanish_23F.dna,31
7011_3#22_S_pneumoniae_Spanish_23F.dna,22
7011_3#23_S_pneumoniae_Spanish_23F.dna,2
7011_3#24_S_pneumoniae_Spanish_23F.dna,13
7011_3#3_S_pneumoniae_Spanish_23F.dna,2
7011_3#4_S_pneumoniae_Spanish_23F.dna,12
7011_3#5_S_pneumoniae_Spanish_23F.dna,29
7011_3#6_S_pneumoniae_Spanish_23F.dna,13
7011_3#7_S_pneumoniae_Spanish_23F.dna,11
7011_3#8_S_pneumoniae_Spanish_23F.dna,25
7011_3#9_S_pneumoniae_Spanish_23F.dna,26
7011_4#10_S_pneumoniae_Spanish_23F.dna,14
7011_4#11_S_pneumoniae_Spanish_23F.dna,14
7011_4#1_S_pneumoniae_Spanish_23F.dna,13
7011_4#12_S_pneumoniae_Spanish_23F.dna,14
7011_4#13_S_pneumoniae_Spanish_23F.dna,18
7011_4#14_S_pneumoniae_Spanish_23F.dna,27
7011_4#15_S_pneumoniae_Spanish_23F.dna,14
7011_4#16_S_pneumoniae_Spanish_23F.dna,23
7011_4#17_S_pneumoniae_Spanish_23F.dna,13
7011_4#18_S_pneumoniae_Spanish_23F.dna,29
7011_4#19_S_pneumoniae_Spanish_23F.dna,14
7011_4#20_S_pneumoniae_Spanish_23F.dna,10
7011_4#21_S_pneumoniae_Spanish_23F.dna,29
7011_4#2_S_pneumoniae_Spanish_23F.dna,2
7011_4#22_S_pneumoniae_Spanish_23F.dna,13
7011_4#23_S_pneumoniae_Spanish_23F.dna,13
7011_4#24_S_pneumoniae_Spanish_23F.dna,22
7011_4#3_S_pneumoniae_Spanish_23F.dna,13
7011_4#4_S_pneumoniae_Spanish_23F.dna,21
7011_4#5_S_pneumoniae_Spanish_23F.dna,13
7011_4#6_S_pneumoniae_Spanish_23F.dna,24
7011_4#7_S_pneumoniae_Spanish_23F.dna,20
7011_4#8_S_pneumoniae_Spanish_23F.dna,7
7011_4#9_S_pneumoniae_Spanish_23F.dna,22
7011_5#10_S_pneumoniae_Spanish_23F.dna,25
7011_5#11_S_pneumoniae_Spanish_23F.dna,21
7011_5#1_S_pneumoniae_Spanish_23F.dna,31
7011_5#12_S_pneumoniae_Spanish_23F.dna,13
7011_5#13_S_pneumoniae_Spanish_23F.dna,29
7011_5#14_S_pneumoniae_Spanish_23F.dna,14
7011_5#15_S_pneumoniae_Spanish_23F.dna,8
7011_5#16_S_pneumoniae_Spanish_23F.dna,30
7011_5#17_S_pneumoniae_Spanish_23F.dna,18
7011_5#18_S_pneumoniae_Spanish_23F.dna,27
7011_5#19_S_pneumoniae_Spanish_23F.dna,29
7011_5#20_S_pneumoniae_Spanish_23F.dna,27
7011_5#21_S_pneumoniae_Spanish_23F.dna,27
7011_5#2_S_pneumoniae_Spanish_23F.dna,29
7011_5#22_S_pneumoniae_Spanish_23F.dna,18
7011_5#23_S_pneumoniae_Spanish_23F.dna,7
7011_5#24_S_pneumoniae_Spanish_23F.dna,13
7011_5#3_S_pneumoniae_Spanish_23F.dna,20
7011_5#4_S_pneumoniae_Spanish_23F.dna,21
7011_5#5_S_pneumoniae_Spanish_23F.dna,25
7011_5#6_S_pneumoniae_Spanish_23F.dna,31
7011_5#7_S_pneumoniae_Spanish_23F.dna,28
7011_5#8_S_pneumoniae_Spanish_23F.dna,17
7011_5#9_S_pneumoniae_Spanish_23F.dna,9
7011_6#10_S_pneumoniae_Spanish_23F.dna,13
7011_6#11_S_pneumoniae_Spanish_23F.dna,16
7011_6#1_S_pneumoniae_Spanish_23F.dna,13
7011_6#12_S_pneumoniae_Spanish_23F.dna,20
7011_6#13_S_pneumoniae_Spanish_23F.dna,25
7011_6#14_S_pneumoniae_Spanish_23F.dna,13
7011_6#15_S_pneumoniae_Spanish_23F.dna,14
7011_6#16_S_pneumoniae_Spanish_23F.dna,25
7011_6#17_S_pneumoniae_Spanish_23F.dna,2
7011_6#18_S_pneumoniae_Spanish_23F.dna,6
7011_6#19_S_pneumoniae_Spanish_23F.dna,29
7011_6#20_S_pneumoniae_Spanish_23F.dna,13
7011_6#21_S_pneumoniae_Spanish_23F.dna,14
7011_6#2_S_pneumoniae_Spanish_23F.dna,27
7011_6#22_S_pneumoniae_Spanish_23F.dna,13
7011_6#23_S_pneumoniae_Spanish_23F.dna,5
7011_6#24_S_pneumoniae_Spanish_23F.dna,29
7011_6#3_S_pneumoniae_Spanish_23F.dna,26
7011_6#4_S_pneumoniae_Spanish_23F.dna,23
7011_6#5_S_pneumoniae_Spanish_23F.dna,29
7011_6#6_S_pneumoniae_Spanish_23F.dna,19
7011_6#7_S_pneumoniae_Spanish_23F.dna,13
7011_6#8_S_pneumoniae_Spanish_23F.dna,21
7011_6#9_S_pneumoniae_Spanish_23F.dna,14
7038_4#10_S_pneumoniae_Spanish_23F.dna,15
7038_4#11_S_pneumoniae_Spanish_23F.dna,25
7038_4#1_S_pneumoniae_Spanish_23F.dna,29
7038_4#12_S_pneumoniae_Spanish_23F.dna,18
7038_4#13_S_pneumoniae_Spanish_23F.dna,25
7038_4#14_S_pneumoniae_Spanish_23F.dna,14
7038_4#15_S_pneumoniae_Spanish_23F.dna,27
7038_4#16_S_pneumoniae_Spanish_23F.dna,33
7038_4#17_S_pneumoniae_Spanish_23F.dna,5
7038_4#18_S_pneumoniae_Spanish_23F.dna,18
7038_4#19_S_pneumoniae_Spanish_23F.dna,27
7038_4#20_S_pneumoniae_Spanish_23F.dna,13
7038_4#21_S_pneumoniae_Spanish_23F.dna,19
7038_4#2_S_pneumoniae_Spanish_23F.dna,10
7038_4#22_S_pneumoniae_Spanish_23F.dna,14
7038_4#23_S_pneumoniae_Spanish_23F.dna,14
7038_4#24_S_pneumoniae_Spanish_23F.dna,10
7038_4#3_S_pneumoniae_Spanish_23F.dna,27
7038_4#4_S_pneumoniae_Spanish_23F.dna,13
7038_4#5_S_pneumoniae_Spanish_23F.dna,29
7038_4#6_S_pneumoniae_Spanish_23F.dna,9
7038_4#7_S_pneumoniae_Spanish_23F.dna,13
7038_4#8_S_pneumoniae_Spanish_23F.dna,25
7038_4#9_S_pneumoniae_Spanish_23F.dna,12
7038_5#10_S_pneumoniae_Spanish_23F.dna,12
7038_5#11_S_pneumoniae_Spanish_23F.dna,29
7038_5#1_S_pneumoniae_Spanish_23F.dna,20
7038_5#12_S_pneumoniae_Spanish_23F.dna,14
7038_5#13_S_pneumoniae_Spanish_23F.dna,13
7038_5#14_S_pneumoniae_Spanish_23F.dna,7
7038_5#15_S_pneumoniae_Spanish_23F.dna,23
7038_5#16_S_pneumoniae_Spanish_23F.dna,5
7038_5#17_S_pneumoniae_Spanish_23F.dna,12
7038_5#18_S_pneumoniae_Spanish_23F.dna,12
7038_5#19_S_pneumoniae_Spanish_23F.dna,6
7038_5#20_S_pneumoniae_Spanish_23F.dna,7
7038_5#21_S_pneumoniae_Spanish_23F.dna,27
7038_5#2_S_pneumoniae_Spanish_23F.dna,1
7038_5#22_S_pneumoniae_Spanish_23F.dna,23
7038_5#23_S_pneumoniae_Spanish_23F.dna,13
7038_5#24_S_pneumoniae_Spanish_23F.dna,22
7038_5#3_S_pneumoniae_Spanish_23F.dna,21
7038_5#4_S_pneumoniae_Spanish_23F.dna,7
7038_5#5_S_pneumoniae_Spanish_23F.dna,21
7038_5#6_S_pneumoniae_Spanish_23F.dna,12
7038_5#7_S_pneumoniae_Spanish_23F.dna,29
7038_5#8_S_pneumoniae_Spanish_23F.dna,7
7038_5#9_S_pneumoniae_Spanish_23F.dna,25
7038_6#10_S_pneumoniae_Spanish_23F.dna,22
7038_6#11_S_pneumoniae_Spanish_23F.dna,26
7038_6#1_S_pneumoniae_Spanish_23F.dna,13
7038_6#12_S_pneumoniae_Spanish_23F.dna,25
7038_6#13_S_pneumoniae_Spanish_23F.dna,22
7038_6#14_S_pneumoniae_Spanish_23F.dna,16
7038_6#15_S_pneumoniae_Spanish_23F.dna,25
7038_6#16_S_pneumoniae_Spanish_23F.dna,30
7038_6#17_S_pneumoniae_Spanish_23F.dna,18
7038_6#18_S_pneumoniae_Spanish_23F.dna,22
7038_6#19_S_pneumoniae_Spanish_23F.dna,10
7038_6#20_S_pneumoniae_Spanish_23F.dna,24
7038_6#21_S_pneumoniae_Spanish_23F.dna,21
7038_6#2_S_pneumoniae_Spanish_23F.dna,7
7038_6#22_S_pneumoniae_Spanish_23F.dna,27
7038_6#23_S_pneumoniae_Spanish_23F.dna,29
7038_6#24_S_pneumoniae_Spanish_23F.dna,22
7038_6#3_S_pneumoniae_Spanish_23F.dna,21
7038_6#4_S_pneumoniae_Spanish_23F.dna,22
7038_6#5_S_pneumoniae_Spanish_23F.dna,27
7038_6#6_S_pneumoniae_Spanish_23F.dna,11
7038_6#7_S_pneumoniae_Spanish_23F.dna,11
7038_6#8_S_pneumoniae_Spanish_23F.dna,3
7038_6#9_S_pneumoniae_Spanish_23F.dna,10
7038_7#10_S_pneumoniae_Spanish_23F.dna,14
7038_7#11_S_pneumoniae_Spanish_23F.dna,29
7038_7#1_S_pneumoniae_Spanish_23F.dna,5
7038_7#12_S_pneumoniae_Spanish_23F.dna,29
7038_7#13_S_pneumoniae_Spanish_23F.dna,27
7038_7#14_S_pneumoniae_Spanish_23F.dna,21
7038_7#15_S_pneumoniae_Spanish_23F.dna,21
7038_7#16_S_pneumoniae_Spanish_23F.dna,9
7038_7#17_S_pneumoniae_Spanish_23F.dna,29
7038_7#18_S_pneumoniae_Spanish_23F.dna,27
7038_7#19_S_pneumoniae_Spanish_23F.dna,32
7038_7#20_S_pneumoniae_Spanish_23F.dna,29
7038_7#21_S_pneumoniae_Spanish_23F.dna,29
7038_7#2_S_pneumoniae_Spanish_23F.dna,11
7038_7#22_S_pneumoniae_Spanish_23F.dna,29
7038_7#23_S_pneumoniae_Spanish_23F.dna,22
7038_7#24_S_pneumoniae_Spanish_23F.dna,14
7038_7#3_S_pneumoniae_Spanish_23F.dna,17
7038_7#4_S_pneumoniae_Spanish_23F.dna,14
7038_7#5_S_pneumoniae_Spanish_23F.dna,6
7038_7#6_S_pneumoniae_Spanish_23F.dna,18
7038_7#7_S_pneumoniae_Spanish_23F.dna,21
7038_7#8_S_pneumoniae_Spanish_23F.dna,21
7038_7#9_S_pneumoniae_Spanish_23F.dna,17
7038_8#25_S_pneumoniae_Spanish_23F.dna,30
7038_8#26_S_pneumoniae_Spanish_23F.dna,25
7038_8#27_S_pneumoniae_Spanish_23F.dna,26
7038_8#28_S_pneumoniae_Spanish_23F.dna,20
7038_8#29_S_pneumoniae_Spanish_23F.dna,20
7038_8#30_S_pneumoniae_Spanish_23F.dna,20
7038_8#31_S_pneumoniae_Spanish_23F.dna,27
7038_8#32_S_pneumoniae_Spanish_23F.dna,31
7038_8#33_S_pneumoniae_Spanish_23F.dna,26
7038_8#34_S_pneumoniae_Spanish_23F.dna,25
7038_8#35_S_pneumoniae_Spanish_23F.dna,14
7038_8#36_S_pneumoniae_Spanish_23F.dna,10
7038_8#37_S_pneumoniae_Spanish_23F.dna,23
7038_8#38_S_pneumoniae_Spanish_23F.dna,5
7038_8#39_S_pneumoniae_Spanish_23F.dna,13
7038_8#40_S_pneumoniae_Spanish_23F.dna,33
7038_8#41_S_pneumoniae_Spanish_23F.dna,11
7038_8#42_S_pneumoniae_Spanish_23F.dna,13
7038_8#43_S_pneumoniae_Spanish_23F.dna,23
7038_8#44_S_pneumoniae_Spanish_23F.dna,14
7038_8#45_S_pneumoniae_Spanish_23F.dna,29
7038_8#46_S_pneumoniae_Spanish_23F.dna,29
7038_8#47_S_pneumoniae_Spanish_23F.dna,22
7038_8#48_S_pneumoniae_Spanish_23F.dna,20
7054_4#10_S_pneumoniae_Spanish_23F.dna,27
7054_4#11_S_pneumoniae_Spanish_23F.dna,16
7054_4#1_S_pneumoniae_Spanish_23F.dna,13
7054_4#12_S_pneumoniae_Spanish_23F.dna,29
7054_4#13_S_pneumoniae_Spanish_23F.dna,7
7054_4#14_S_pneumoniae_Spanish_23F.dna,31
7054_4#15_S_pneumoniae_Spanish_23F.dna,16
7054_4#16_S_pneumoniae_Spanish_23F.dna,7
7054_4#17_S_pneumoniae_Spanish_23F.dna,13
7054_4#18_S_pneumoniae_Spanish_23F.dna,13
7054_4#19_S_pneumoniae_Spanish_23F.dna,22
7054_4#20_S_pneumoniae_Spanish_23F.dna,9
7054_4#21_S_pneumoniae_Spanish_23F.dna,21
7054_4#2_S_pneumoniae_Spanish_23F.dna,13
7054_4#22_S_pneumoniae_Spanish_23F.dna,11
7054_4#23_S_pneumoniae_Spanish_23F.dna,16
7054_4#24_S_pneumoniae_Spanish_23F.dna,13
7054_4#3_S_pneumoniae_Spanish_23F.dna,22
7054_4#4_S_pneumoniae_Spanish_23F.dna,22
7054_4#5_S_pneumoniae_Spanish_23F.dna,26
7054_4#6_S_pneumoniae_Spanish_23F.dna,13
7054_4#7_S_pneumoniae_Spanish_23F.dna,22
7054_4#8_S_pneumoniae_Spanish_23F.dna,27
7054_4#9_S_pneumoniae_Spanish_23F.dna,19
7054_5#10_S_pneumoniae_Spanish_23F.dna,21
7054_5#11_S_pneumoniae_Spanish_23F.dna,11
7054_5#1_S_pneumoniae_Spanish_23F.dna,29
7054_5#12_S_pneumoniae_Spanish_23F.dna,27
7054_5#13_S_pneumoniae_Spanish_23F.dna,6
7054_5#14_S_pneumoniae_Spanish_23F.dna,26
7054_5#15_S_pneumoniae_Spanish_23F.dna,13
7054_5#16_S_pneumoniae_Spanish_23F.dna,27
7054_5#17_S_pneumoniae_Spanish_23F.dna,26
7054_5#18_S_pneumoniae_Spanish_23F.dna,13
7054_5#19_S_pneumoniae_Spanish_23F.dna,17
7054_5#20_S_pneumoniae_Spanish_23F.dna,14
7054_5#21_S_pneumoniae_Spanish_23F.dna,30
7054_5#2_S_pneumoniae_Spanish_23F.dna,29
7054_5#22_S_pneumoniae_Spanish_23F.dna,11
7054_5#23_S_pneumoniae_Spanish_23F.dna,29
7054_5#24_S_pneumoniae_Spanish_23F.dna,14
7054_5#3_S_pneumoniae_Spanish_23F.dna,11
7054_5#4_S_pneumoniae_Spanish_23F.dna,29
7054_5#5_S_pneumoniae_Spanish_23F.dna,23
7054_5#6_S_pneumoniae_Spanish_23F.dna,13
7054_5#7_S_pneumoniae_Spanish_23F.dna,5
7054_5#8_S_pneumoniae_Spanish_23F.dna,29
7054_5#9_S_pneumoniae_Spanish_23F.dna,14
7054_6#10_S_pneumoniae_Spanish_23F.dna,10
7054_6#11_S_pneumoniae_Spanish_23F.dna,29
7054_6#1_S_pneumoniae_Spanish_23F.dna,17
7054_6#12_S_pneumoniae_Spanish_23F.dna,31
7054_6#13_S_pneumoniae_Spanish_23F.dna,13
7054_6#14_S_pneumoniae_Spanish_23F.dna,17
7054_6#15_S_pneumoniae_Spanish_23F.dna,20
7054_6#16_S_pneumoniae_Spanish_23F.dna,10
7054_6#17_S_pneumoniae_Spanish_23F.dna,22
7054_6#18_S_pneumoniae_Spanish_23F.dna,22
7054_6#19_S_pneumoniae_Spanish_23F.dna,14
7054_6#20_S_pneumoniae_Spanish_23F.dna,30
7054_6#21_S_pneumoniae_Spanish_23F.dna,16
7054_6#2_S_pneumoniae_Spanish_23F.dna,2
7054_6#22_S_pneumoniae_Spanish_23F.dna,10
7054_6#23_S_pneumoniae_Spanish_23F.dna,29
7054_6#24_S_pneumoniae_Spanish_23F.dna,29
7054_6#3_S_pneumoniae_Spanish_23F.dna,29
7054_6#4_S_pneumoniae_Spanish_23F.dna,31
7054_6#5_S_pneumoniae_Spanish_23F.dna,27
7054_6#6_S_pneumoniae_Spanish_23F.dna,22
7054_6#7_S_pneumoniae_Spanish_23F.dna,22
7054_6#8_S_pneumoniae_Spanish_23F.dna,9
7054_6#9_S_pneumoniae_Spanish_23F.dna,13
7068_4#10_S_pneumoniae_Spanish_23F.dna,27
7068_4#11_S_pneumoniae_Spanish_23F.dna,14
7068_4#1_S_pneumoniae_Spanish_23F.dna,22
7068_4#12_S_pneumoniae_Spanish_23F.dna,22
7068_4#13_S_pneumoniae_Spanish_23F.dna,16
7068_4#14_S_pneumoniae_Spanish_23F.dna,6
7068_4#15_S_pneumoniae_Spanish_23F.dna,32
7068_4#16_S_pneumoniae_Spanish_23F.dna,16
7068_4#17_S_pneumoniae_Spanish_23F.dna,29
7068_4#18_S_pneumoniae_Spanish_23F.dna,27
7068_4#19_S_pneumoniae_Spanish_23F.dna,13
7068_4#20_S_pneumoniae_Spanish_23F.dna,18
7068_4#21_S_pneumoniae_Spanish_23F.dna,29
7068_4#2_S_pneumoniae_Spanish_23F.dna,13
7068_4#22_S_pneumoniae_Spanish_23F.dna,16
7068_4#23_S_pneumoniae_Spanish_23F.dna,18
7068_4#24_S_pneumoniae_Spanish_23F.dna,24
7068_4#3_S_pneumoniae_Spanish_23F.dna,27
7068_4#4_S_pneumoniae_Spanish_23F.dna,16
7068_4#5_S_pneumoniae_Spanish_23F.dna,13
7068_4#6_S_pneumoniae_Spanish_23F.dna,27
7068_4#7_S_pneumoniae_Spanish_23F.dna,20
7068_4#8_S_pneumoniae_Spanish_23F.dna,31
7068_4#9_S_pneumoniae_Spanish_23F.dna,16
7092_6#10_S_pneumoniae_Spanish_23F.dna,13
7092_6#11_S_pneumoniae_Spanish_23F.dna,9
7092_6#1_S_pneumoniae_Spanish_23F.dna,29
7092_6#12_S_pneumoniae_Spanish_23F.dna,27
7092_6#13_S_pneumoniae_Spanish_23F.dna,21
7092_6#14_S_pneumoniae_Spanish_23F.dna,22
7092_6#15_S_pneumoniae_Spanish_23F.dna,13
7092_6#16_S_pneumoniae_Spanish_23F.dna,19
7092_6#17_S_pneumoniae_Spanish_23F.dna,19
7092_6#18_S_pneumoniae_Spanish_23F.dna,32
7092_6#19_S_pneumoniae_Spanish_23F.dna,32
7092_6#20_S_pneumoniae_Spanish_23F.dna,13
7092_6#21_S_pneumoniae_Spanish_23F.dna,22
7092_6#2_S_pneumoniae_Spanish_23F.dna,5
7092_6#22_S_pneumoniae_Spanish_23F.dna,13
7092_6#23_S_pneumoniae_Spanish_23F.dna,27
7092_6#24_S_pneumoniae_Spanish_23F.dna,13
7092_6#3_S_pneumoniae_Spanish_23F.dna,29
7092_6#4_S_pneumoniae_Spanish_23F.dna,29
7092_6#5_S_pneumoniae_Spanish_23F.dna,6
7092_6#6_S_pneumoniae_Spanish_23F.dna,8
7092_6#7_S_pneumoniae_Spanish_23F.dna,13
7092_6#8_S_pneumoniae_Spanish_23F.dna,10
7092_6#9_S_pneumoniae_Spanish_23F.dna,5
6593_5#9_S_pneumoniae_Spanish_23F.dna,29
